generation,deck_uid,win_rate
0,gkhmpewqAnkibmwkgczjktsczukcoc,6
0,BAouiyrmwgcsjvBddhkohaeACortrn,0
0,BpwiqfrAzwBzhyEyovgtCAxhianzBl,0
0,DqEjwAtCxzwpritdtnurDpguxtagrE,0
0,nujviuykbxutrnlitbpkatyhxBxfqc,0
0,vhBbemscDjbtbnfyDqlivAzkmDjEbt,3
0,grtuscjeqbCuCufDkyoCdzvDEkDvqh,2
0,orkmydyAftnpynzfomthmzvkdzejsa,1
0,CxrofACyopgeojhcelkCojnnhfcjaa,4
0,vpnkcCqDsbAadbopbupicmAeAnruzC,1
0,pxizdvDswpwzntcqlCfucovlpslsbs,2
0,zdbrusbdrpAjohgvdDrBdcbezxfggm,0
0,ywtrhhCclxtjqmDuwgwuzmmxaEeeAq,5
0,wvutnEgppaBuDyAoxyrkcAhbtavDyh,0
0,arwbmegzszoABBdupqAvCjBohrplnl,0
0,hiwlEapavpnEqgrjfbvyipDoBidmlp,0
0,tpDduimCCebagddbfkhliCbvBuehrc,1
0,qngAEwcAkujtkisfjzuhvhipooExgC,1
0,dbwtmjCmcqfCsxloxpmyoAerudaoDr,1
0,ucmxCyBopuDsDjnBnekEpqzccEnfne,4
0,djlvjvwEadChcbjgicmdDnqAfneuBd,0
0,ohCobaCiyqygdheygkmtdeaCyflrvs,1
0,EpgpmqAtBBEEDgleElzqsxdenjvlbv,1
0,snokavaloDprrmacxcbirDebDigbym,4
0,keCzplwoblbnbfbmbBDErafyEjlvcA,2
0,rtfnElofyBsxEacEbyDgAkCkqAvxod,1
0,cwdmesyBhCaiAsmtysBkcqllxvfmio,1
0,msAAnaDvwdnzqlqshEADpqvzChAjnq,0
0,lbEqmgslApincqnzouclzyuBreBBEg,0
0,sygnlbyvdnjsydrAmbAybdtdvizvsD,1
0,nselnCCyAAmavBmvdoqwhkEAEmbuCq,0
0,nhxDrvgcccqblirsspvjAuBqmfxCCv,1
0,minelvqgbBEewftsgnDnwrqmhAntxB,1
0,klgfwAhalmnknlqnwiisoqyEkAxpfr,3
0,zmgqlqzsmftjCkCDercgwkqbhBwDda,1
0,efjjCljpzBBEodoiljCsnfjheafnem,1
0,fypezwywblBzDeyludlstkdsppqjsh,1
0,bBjiCptaDyhaDzuqpmDgpapouygAzs,0
0,AripcmwqdrzroxtqgpmcjossBlhrfg,3
0,yBkgorjzgohalcjxdivAggjtuCqCgB,1
0,mwfmAfcwjbkcEvlmmrmCwnlEbhBijr,1
0,rbcCjsrCzcstxaxBukduswptndqsdc,2
0,EuflCkgrlccyuodayCgazpipqrsBDg,0
0,ucbxagiogbCznfvznjacbnpxwxnfhA,1
0,BvfvxBEAEobzmmexkqnzjjpqebdvvm,2
0,dlzuhxtuypCBEvqmDtviwxBpEcCill,0
0,etmcnhiDDjweyawwivesngApBqDafs,4
0,ntqfkEnrAhArqrqEhrBkafdlirsEnE,1
0,CrywsAkzmBwgoxCbpxEygtjBhvvEux,1
0,hhanjCujcobhjgmroBpchCeDwpcxjb,2
0,ckvkkkbzazzlpgxqsfoeCEakimfquA,4
0,gChsfaDpfyrmrfCdibpieEbntbwEgE,0
0,faobztgsByetCzafjCyfbcllgfndib,0
0,CuinvkjjAoaiClkCgjvtenxskeurfE,2
0,cDBgviommkuncsyohcDxDxvvxCuCkr,1
0,rDxpvgBqyyCpbuDDvwidDdAaczviie,0
0,DlzjdajxApyvcpthybmuCvuwwbfkoe,1
0,hvlbxfrcbakcswkwkmxsvEwuarxtwn,1
0,lacismhqgjqhxhplwmlhAljtCkqbCd,1
0,DslrziApDuCEdiBerjkgsoknjjzCzb,1
0,cmqetCkaisbmktiBnrepxdkcredzaf,3
0,AAlvAvlthatfqqtxfkpcgiCeeguaeC,1
0,ufjvcfggvxzCvBDeanAxkACkukEzBf,0
0,EACmmtsptzvdglfrzwljmAoaCsvEsd,1
0,BtvqlqdlqBBunrwefizgxdqveglqtb,2
0,nmvhwkmhmllDEfoqgodEoyjpyhmkBg,2
0,tmdysircipnuazBDjatbmzEezjcxwg,0
0,btDjlEuxkpiEgCdjpAACmmncytimpo,0
0,dEnjldhzyuDclhqetqkEiffAqwfyfw,1
0,fsBmhAkfobqgckBohiwtgrrzhDngca,5
0,bddfncbclzapdmbgfdEbbmlzpmhAkE,2
0,cwmepCkAnyBvEpEevirnbfodpoAdlm,4
0,gmeyAwnfftgDkwaCpBDkDqixdCjmpn,0
0,niuzpoBqBirxzfkiukzCmteaiwhfhd,1
0,yCwdDBcrfkzvCDzbDclhjufelwlqky,0
0,pmjkelwgorDwinslCnyBtmkzwjbtzy,3
0,rnjmitxrxsmoprvEAhrdiqkbjvgfgo,1
0,tatyuwskDpCAiantBjsuohDCpquzsC,0
0,DDqctfchudoprhthfqpwaqjeobbBCs,5
0,rDgkAeonhzbukwuDbEdtfCDfEEDweu,2
0,gnDgkjjnqrAykcDbgghmvffAihriux,1
0,mvjutnAAwjjrkwkaoxmEyfnjokDexx,0
0,xxhzkEluxlCpEjEmvCitpfkAvsimcu,1
0,mdewhbydCqnleiDjsatijczensApap,4
0,lmktrrAuvjyvqAqhyjkDztwDxhtkDx,1
0,gctrapDyjBoBwBpwqakCfeinpEhBAs,3
0,uwknslqDjkwkfzxwCxywvurEgtBEDe,3
0,cxewiBkBboEjclCmxxxrxqhpsksavl,2
0,aemhsubEhCndotAepuzybdCAevAwxw,3
0,mDtkpgneggCgkrhrymCjuccctiuuwz,2
0,tckEcobnmhgimjxedixrgjDygzEwlC,3
0,gDkwucphxrvjifgfzewhuwsturdjan,2
0,ynipzgCEEkkBBitttnxfEmdzfpDDfD,1
0,qCrBEjDnhitBonhqdbeesjwcutDjEE,1
0,ixgzeuvakooxraiDxkCtlceeiahuta,1
0,hisabsfhvCEedBumzahjuqrcqAttud,2
0,tbCapgowCAbBiyrEEdymacjginusEk,1
0,iBEtftkwktbgnwgunhCxDecfpfcoqg,1
0,crAkclyzwqkxxyxuxdoqcdremiCcCi,1
0,tqplguhkffmydlopBBvDditovuhkai,0
0,pnywffkqCuCEyAozBDAjsdjbnebabA,2
0,emeevbyxwazDsrwqwBAgxwgcbDBtoq,4
0,CegtozoovikckdfiACraBcctpzvtlm,3
0,EtpECBluguzxjkeageCnBADBCiDaeA,1
0,dihwryljBcrchupAbmmwEqzEfqpsrq,2
0,oxqhtCbzrsApDgmaioreCogwdqzcup,5
0,ixcAqsBnDpnBbbopcDwabjsDxfCEfg,0
0,rezwAglcAmvfbmpprCfoanfBmfrwin,4
0,fDrwtBzqxiuxDrBkdDshcmyxxlswyu,0
0,qaDCpDlxbjDcfifvxvAvlrisDDirrf,0
0,udqdyliCdcokgccDhftAnznCqcpwet,0
0,tjruiEyAljdfffymeEoveovlssagba,1
0,sdAftkwnxuabqpdstrnElxmezgDtBz,3
0,ebtjxDgybpCwluqfzpizcpturpbqAl,1
0,yxtwuthEpdzimmpaihBCrBpbtvjgsw,0
0,eDBBuDAopusCsvnAAnDslBwtfkuaat,1
0,srbvbgyrymybwCCjrpjkcouoopBtnC,2
0,paiabeEorbzzzbiDcAfwDbkdiaDDjc,2
0,lwvCdAbzCArrozwgzeybbwehdseEmp,2
0,AjytozvdBjvaciddyjnbyAjADgidka,0
0,anlolunxtzeodjfxqaagaqotcmcidr,3
0,auijBfrEmkwpmsmEjiiwesyovhAzzk,4
0,tEBawtbyfBudyxBaDAbCgBdcdbxbEg,0
0,DzbgkCcCodilasxtBhuzwlafvhgidg,0
0,zEDeBjjlhCDddmCfyhuzsjfBgrawCf,0
0,eaCditdxAlgbdEzCCvsfEeytjsyfBe,0
0,BiBpasgAwocxAigqwAbrgnnxkrpBtk,1
0,rAbdhupAAEBgDjlkkmmAyepesryvzC,2
0,tqDxjhDhzDqhqgexzjBnfCApkvfdpf,1
0,ipbpuDskvbglaoxejkipanpmxqrqhu,0
0,jEDqtiutEclpqkmjqirblAwrrbDnDg,1
0,dmsrcjAmAycwaqEytebezwiocmeboj,5
0,vmqrjsocohswBkaCzeahvpbdyAyChk,3
0,CnqzvtEiEtzcqvvlovpDAguuccyDiA,0
0,ykDtEygqwekpAdczhhyplbxBgrzwfa,0
0,ldqzDlzxiewofkBAhpBDxDbpCltzcj,0
0,putwhuzuhvbCkxpBBjACpihsiCxsmx,1
0,qjckmDtCdzhdDflydowkzijDBjydlD,1
0,mDofBDblCgbpphjxozoeletDwqurAA,4
0,prbBeCcvncAincAoxEcDuAbjfdndeu,2
0,pglBoAjBcAidvoajDoszDqxCEzwbjj,0
0,wszszdgABDrkxzvxgEzypfcikcAaai,0
0,jwDgtzznzxaxxiwunuykqnEagveckD,0
0,evdgCzBDivCotfcujidcyyuctfDylv,0
0,bjehmxvrevrxtpiracsiBzuimgtfpA,0
0,kqpijuybDBkwosByBrpAaeaniafEzi,4
0,zDcquaurunirqABcjEEAqypvcktzBx,0
0,ptgkrbkqmobihyjAhCCABbongtufxh,2
0,fEEBEfsbgBeldqhuEDfmaqBdBinopc,2
0,loklzmbmmwlwzkfbllpmqdqsyjAEpb,4
0,sAemArBcCrvnzBcipiwnzkvnbmdmyD,2
0,jmDDobzvcvqmAzonqxefrDespgDeam,5
0,hjtzljmgoskfpyobchemhydesbgtDy,5
0,jBaddcezcijErlgrozDreBvBmhpAwr,5
0,wzhjqhupqDteApsbqjvoozxskgtCtz,3
0,CnliaBhzgvfaysjiCjfxapoyyhBcgq,0
0,xjrzClAehijkiEbhDjvDyfgcpEooCc,1
0,yrpymoBugherfcncothBtAavlhEusl,1
0,zyqrroBjuuEmkAEsjwcuiicfuhhfhd,1
0,oxewDojAgrCtmcEgapopeBjotyjabh,3
0,wAqifbeCabDceCCEdEingDoheqijdg,1
0,EtwdzupewubEjsxtktDDuatqCnDtwu,1
0,CmcpkkdDjldgphjltiCntecuhcuyqA,3
0,nEfipAkqvbdgfBiBCrdsyqAgEctnxp,0
0,sbfoykcEjvEzDjfcDDCehCsdpACxqx,1
0,hzgkDcslvfpxDmEtloEvqqoEDjsjDl,0
0,lfeeqhprlpaDEbpshefqxzbiCoAwAv,3
0,wxajmyCzifapzttwAkhBjdpvlDgnmt,3
0,ivzxbBAzptdfwqpjzygkqccvtjzceE,1
0,nmnzAkdpoozmroilyAkqdCjcddfzCs,3
0,atmEbblDkcibjAjydnjClkCwExdndy,1
0,DyayjvqkiwBozottEeDgvczrDwvqrd,2
0,eilCyjszEEqbcrnfyAkjnwyeamhAcE,2
0,AxdBgffqlnlxwaykejwfAxEunxnkgr,0
0,nhoCdiiBitniowlolEDkgqfeCkDbqy,2
0,mvcvmmCwmpyqfmxEpkssqDxakAvCCl,3
0,tpxgEvlmpfAxctciBkqzgamqdBpyyi,0
0,ntkctdhxgddhrhtctyAtguAcEpysAi,0
0,invAodeEbjnDndtsDrqxnhdAEhimme,2
0,comhgyciaDzszEidmlCivdrpxxlwwB,0
0,kdkclcblqwgimunutsxnizcyuqlllg,0
0,fdfwqCCpfzqtkCwxEjtsaCkvvqdblo,3
0,oyooAoxwcveCAoccejydAtgEczjhhg,2
0,ihxBtfyocnwzqBcfvwcwijxpntEDft,0
0,eccyyntdcnywBBsmtdlfixECgBqjce,1
0,imnazrgvCommAmkjsogufBbntwnsxB,0
0,qdnAymtwpecDecDoqhjtfyqewBwvCj,6
0,kslsoDycsEgEtnkBnqfwAnhDBajfuk,1
0,otrkxwkCnnyExtCmqBDvqBBeChvofC,0
0,bklEpiCvDgdsdbdbiruglBhxkBetoz,2
0,wegEEbbvEmnrflmmiEghsfohEABaEv,1
0,uzErmztlxAzwqsedEBCacDtzdsfkso,1
0,amsdvDfddolaolcqiajdaEsjeCnitA,4
0,xlErwEgfawtonlkzjBfvblwheeonsm,2
0,mAlcreeiouzmcetECqoaqfvEpohpsm,6
0,xxnCnCvhggCDBwBzzdubvnhhBclhyk,1
0,cDyqnwebxCBByzxuAhcjggoxjDDfus,0
0,bBfknqfjfeBywggmxxvdAihuhDnDln,1
0,CtwsebCBckaDrcwmruqwpqfqhcrlft,4
0,bAvmsgukDunqscslpszwvDavkhhCaD,2
0,ehoBzDwawExvrvvqEhnlkbvqlvDtbd,1
0,ztbbqjfbdAbfwjdwmCkvxwnaprpizk,2
0,dAenwqtopiyDBqehkDxnuqootpdiEg,3
0,jauEAxaxufkzmCkwdAaCwvAmhclCuj,1
0,yEDBfcaDhBnichbtkCdseyfohjtCke,4
0,CpxhbeycfqpiomqaAcngfgjgkzrerD,3
0,wtwfedzuCpufgBtayqnntublbcfxpj,0
0,mCijqobaacmDhDtddwgfivhkofEiez,2
0,mfhoEnaiqsmsABirwBzbyebDvlknjf,3
0,wkmsybmgphbBvBsjDopBEqDCzjjoEy,1
0,boqDrtjkldcBEexmlwlgDqodpzioDc,2
0,exifgszipcAuycrwtyfaxvDitruamE,1
0,AgewgCnufdcesowkinEpEcwyoCwphm,4
0,bqyCpxBgdEDyielDAbsAzpCltdqcms,0
0,xwmynownwknqqkBrmqCshyyscuunpi,1
0,ssuictnelrekovceyzldthioehkgfo,4
0,dBooyqjzdAaxyatmnqiBrpmdjnmovf,0
0,wljkcqbjqmAowzAfreepzsuhakpaEb,6
0,rwjEdliaoiDydtsgbAkzaekCnuzCvv,0
0,skCtzaqyqsaosnsvogvciDlbtqqzph,1
0,vjbsEeahlpEarfpxacmhBpbExDskki,1
0,cEAvCejCDnrBzukBAjwioslflormql,2
0,ywonfxkfwhzhxeczqtmodgEbjktwjj,2
0,BekddlByBnpDyceDCCsoCdbttvrkii,1
0,upCCefcndEiyeabEftABgkbBydqtwp,0
0,oAlcqqjqpEyivjqmoapdrlgBAuuwBu,0
0,qBqDojsntgCdjpohDbAusxDyuhuxyn,0
0,nfvzkdrfufkBjxEChjDAAiyrubhlxx,1
0,kAEmhDAsehviulDwliDqjydhvbxBuy,1
0,ciAgBqBolxlDbCzzbBemznCDjAhpCC,0
0,pknmydEbdsiuvcwemAhftazxvCmxen,0
0,CBEivaDAjisiqaClrnBynbaCeshsyh,0
0,AitBnmxngbrdtmjfctwlEEAzmjeyBb,0
0,BvslglsgvBawpnpzgECuhdaatEEujb,0
0,CdpnuhClpdjbsfqwqkcyzohielcxpi,4
0,bcymrxiAskDcBBdqhvmggijcBoesth,3
0,trwppehvAdzDpdhqkCalnskxjpErzy,0
0,xewjavAaickmCcpwuebliqqtwoAfqr,3
0,btDeqeEuvewABtAdmdxssnowlvCCCE,4
0,kkazmzlliuEEebgakBoklfaoAAdbnh,0
0,gnphfgglnkfawEBigejCrbgfldgbxs,0
0,gmAhDvajDjayyjyvotDsmdyDjfbrqd,0
0,jDpttqehoeAByEluejCdnwzfbmffsp,6
0,ltsbtDngybxEkddddkyCiszhBsAtyD,0
0,wsgsBrpdarfwpenfqAysrDsmejunBq,1
0,arqjuxCiwEolrrAfBgAxfddAhiBzjc,0
0,CwopsohmEyxzDlunqmtBpriytCkzpi,1
0,vgltceygflCmagfwBgmpAzxsomldqv,0
0,niExztwgaobAyBhhDnrjfEofjzefdz,0
0,zdchvohjEbsagBvptAedvzeqovpAcb,5
0,zBgjvsxkqajDuogbgnACaEiBmqkekf,2
0,vsenAshDbmfyfaezgDqlevrkxcekyq,4
0,DdsgnmeuCyhkuiDmfwAzxxpyecmyyp,1
0,BbcqhDkjrCyegvslAkrlaerlheEboe,2
0,jfAxBfehBwgrBAmwcsEipqiuitCbif,0
0,dxfnzcyqArowzltogEscjeckxgxhpk,2
0,wodvnckCxBnjEwrCgBdqmtniEzmhwC,2
0,EonuEBlboBhkkBAoslqfyyCdywhdvj,1
0,bnCmurukdvwkjbEsAhhpkvdeBtkBae,2
0,ywzbedupajuqlBBhvjDgBlufvdqknB,0
0,cftnjDwunqmqvpikytoiuEdoiBgbvi,3
0,autAusActslarAffoayzwnBuxykzfd,2
0,swlzyAbtgrdnyqmtghzsisicpiaazr,1
0,evpdzyydDCqqEhhbqskcgshoxjujhl,1
0,DbazDptjjmayCAEerhdbCtcaocecDv,4
0,hceoghhpqBqtrwzBuBggbcaptwcbln,2
0,kDoamByfhyhdujcigyhdodgooesElm,1
0,ftrdsevdBkmyibolCoembnjluxkrff,2
0,stCwBdswaxiizsobexwijlyEffnApj,2
0,DhllihgvfwDvdkojsqAdEsDkcglicB,3
0,yincCyfgnwqxwjhohCcrueopCusdCo,2
0,xnnewhrvfflfqnelvBkbqsayCcpAva,3
0,oetpyrDDsxrrgcxgppEccvfaEEruja,3
0,ajpbDecjtksnbvpwBxBiDuhBwqnmtr,0
0,xjhxvnAbnhulqbbfbqccxwokxfwgaq,0
0,ogaclpsysCmDobBmclktkhtgeEuBfp,4
0,motBzwuwpqgnfBByoshtsnooqdodiw,0
0,kxdBsrDyrksbqalxmwxqAypdBmdmuf,2
0,qvobooaexoAphvtcfhqxxnkwBDErmr,5
0,AnlpngwwjvAxzkiDfqBijyEwtgAqdg,0
0,grbjaqhuBujczputqroAokkBalcwwu,1
0,ehEaasBcsBlsbcpCbelrjnmfuBAClc,2
0,xhEEvAcxjCtbswyyvteexkguhkgtxm,1
0,niAkibCAtfczEEpfzjscCBuCCiAnCu,0
0,aqbjqhsnrkcqhdiEoEerEBltjwcfwA,4
0,egewndAAoiwkuiBgbechitkmknprcC,4
0,wfaArDEfjwDuqdtmsDdervtjndwpdc,2
0,AinuculsnCttnslliksEzgkElEruaz,0
0,xpuqeCyadaDjlzhmflxquhvalDivdd,0
0,fBinaBbfxhdcovCoismBrddBhqDeoy,1
0,tzmcnDjumnmemooApeqbtrujpwrefc,5
0,fvsntDiixEbDlsotfiAktazkpvfnpw,1
0,obxiwBvwrgsCdmlAezsciwsobwdEsm,2
0,CjpoAkbtBdqzAEDcrAzposjCtwlxAr,1
0,etDsxgigEnEAhyDiiDvuyqimdDaEdC,0
0,jitrracCucCvbzdEqgCxuajjwadfgc,0
0,tmBwtmgesuiblrobsBDxajtnaByvbx,1
0,edwoklvAgijBvkoDmbbvcDzvbCtwdj,2
0,pivBadcfrvqcsdBropabcqDCmspfEb,1
0,ACyaaftctfpazvoavbCpjimuopcuty,1
0,tsrAqeCAuuEkeBnnEknuBqslEqvedq,7
0,vptswewmEmDtfdtDhxlzfdljnBcBlr,3
0,nqnoxzbxqByreqxEziqrajDsuxqwbt,0
0,bgjjwvtwfgbuirqzyBczDvxiAkczjl,0
0,BaBtxpDjuizgpqxblkanCxmqDbBhCk,0
0,llEeuzAmrvcgaEgCtDpaCfpjbjCgfb,1
0,EglBoApcnDwfEakktrxesnpdlEcjwD,2
0,gsBaekvvyppvBslcaApbCtAmnABpuq,2
0,sglespiEfbdnrwxuCdAmwtrzatapAt,1
0,hpovjCDwCDuhosrmyyaiwzBDxoszcz,1
0,dbmbapfjCsdstysfEfgouBEzAxDdda,0
0,xtEcAdEczychDnkrxakglotoDbfsww,1
0,EDwdlqefrAmywdDpaklzbrevnwdBEy,0
0,DkDuBwltaDBrjtECfyfBiwtgwuguqf,0
0,xxrCjwqivobpxlexCyvvxonzBCdcBr,0
0,uCjthvpbxoqnyvyrAyzklEuhptqlvB,0
0,goAwabrcqqgoAgxCbuznCaElyvkpup,0
0,qufAixykCADbAoppzAhxwqzcylAwEg,0
0,nvxqkimqDbfBiglqbolwzsfgqEszbu,2
0,vuwApajexEeyrAdEkuepgyAztneump,3
0,yloxmrDDcsejplhgAsanEzDrdpetdi,2
0,wtwbEtaiabDzfuCqxBzcwbrbpffcAz,0
0,wkmEDconizbbsophDstmxlekjfAyrp,4
0,mtEnsuCBbEdDtexfknBabertvwhkxm,2
0,CrhvndzlkkkyfvbmkEyltufmhtcmtz,4
0,wraznsmkBqxgkDAeiuAeagmDzccazs,1
0,AmbAllfCCbjEfffylaeDEElepwCjnm,0
0,ivpuwehlkeCmzuABfClAxvlxwxDmBj,1
0,hjEsfurEwoyneluudwEEtdeocwBBon,2
0,hcyCCEEjvprcCoEvlfnugedCxstnkh,2
0,twCjnggAttsnsareogtkqknmmfyltx,4
0,uABepfjwiEBhhlgqlbounhnpAEmoih,2
0,boDfDtEkmsAvhAxsAmACtvblwmymoj,3
0,hdqbvwbBwCCpjadxdowDqsxzBdmawp,0
0,xzvgyqEEnipqzmgtjgxcAgrqxDychl,0
0,ovmzraohjmvtetezgaCzzkBluwvlAt,1
0,ChyzpsdaobBwmtEDcfwwehhjsnvcAc,4
0,jzBaazpAAmqybbeiknrowEcmmgfqup,1
0,xlmqlumegljdlBebhecrixaydforii,1
0,kqbeAbChfEsklgBhCcuEfdrbzdycin,3
0,ohjlDnbchzCDkywimsromqtChpyris,2
0,xseBykkEApdphtiAbesnwdeimzlait,2
0,DjxpBdqdEeqCsvfEwxgArndyChdbkl,0
0,xgAygxdrBzymrCxdrdspBkjczfArxC,0
0,lrktpkydzmmduqgAwkfDnzrecekeDv,2
0,qdtEBtpaEzhuqskvcplebsgggwfkfe,4
0,wolneombipuqzgnhknbqqrrfDjqeaq,4
0,pBCqtyqEjjyqwEolkhesokraxlqtfC,2
0,gopcmACetgDkttxuwkhgrhbmnqckbb,5
0,gcBfBhodAEbybmpgBfplkmreiCmyyC,0
0,BkAxtbfxnucigjvrrmsampCrxhrxqa,0
0,truhlrbygetazwkzaydyDCjvuBoArr,0
0,stxpdwzhofnuplkCECAniwcfzwCiof,0
0,sxjokexisvuaaukexwdhbvwtxqwufq,3
0,rfinpfDgCcrslyhadvxtlpAbtwxtzv,1
0,wqdqngpylixrxxupcazsDEeCnwlehj,2
0,EbwEvvbiwcnqoDjiulbvoihDCqDoyj,3
0,ogygCnxulgsulmmiperidtyBpkBDek,0
0,dplvEqkllimCjxlBbswjrpysjeuosl,0
0,phldiqfbupfvqlrvDaBaklsbDgkgbu,2
0,DbmuurBbkDjwxpvpzAhEbduvaudpDs,0
0,mivpldBBtmqerCynaxnaqCoEgrBdAk,3
0,egsyxzkvmunkqggicfygsopvwEEffa,2
0,vyeArDsdohqnCijEipyokvynDlBrrx,0
0,dbnBwbaawkoqBcDpDbvobznwxxerCA,4
0,lxfjgoEtCksdDscjnbyCtfcciyvjhn,2
0,DjjjwfaDqDvDvlBziDpACwmcteqpcf,1
0,qjohvCllykzonjAdCzjziAznclofxp,2
0,uvtbavxrylzbCxmAhkijdElripcDzu,2
0,weitqEskzgylcvercpbspgDfectwpm,7
0,jDosAvwAupBufzppyswfkxtfwCeath,2
0,cycxsvmnhtcdxbqiudunkicAivdkbs,2
0,hnpmoemocvcmonEdhmgnCDiEdujnvC,2
0,bjiwCllppmbspAAErkzvysgkqAdcgt,2
0,ByyCeazuualhlqxtzgtquhshcfspai,2
0,wBbqjsgEwmrtyuqcvaxnxjoveyyBuA,2
0,vhjjeBbhzhvtxDdDtoEBnAfwsjlhBp,1
0,hqjoAhmcbqdcfwrrsAkbDuaulEbiny,2
0,soezadlAonyidfssDqyvlxfueafDod,1
0,EbwEklgzuhDwcBsvdrraaitEjtirfl,0
0,gAywzevuEjywhsdkexsompesCmwmjo,3
0,plAuyBDmrmrxBjizjbbjzmiwpgtDbq,0
0,gsesfsluAECgwhkvlaqEhxzjByjkow,3
0,ndiBggehxBvjrgcupovaDvajpeBssq,0
0,uzahocCCraEAsgboCzkycjsnwsfxjx,2
0,EjvclwpCqejwsslkDBnEugxlrzctdb,1
0,onwvajxkmgdzerfArubECnmnerjhul,1
0,dgmAgtiyhbvdbtrjckDuvEDAytsuiy,0
0,thkBdioyvmlmamDkcuDrptszvAqisb,1
0,hkfjjahlnAjmDcxchBmDsuswngeqnt,5
0,CdtxfmrDDptsmBDecvaymdAlhdmuBk,0
0,vqzskyBsblumfqldaAfrzdadgikiAw,1
0,ftlszaAddDeAodzspuvyAkuxlcmoqd,1
0,bicbrykkmwpeCorxlndxBqdAfCgdji,1
0,adevBngclmjmEpbbqpgvdwimwbkEhe,1
0,txwwotckBvoDektgrrxmcpowuxAcal,3
0,mfDokciyxDqisapEuhnvsCvaavcnbh,2
0,AiyydeqExfqseeixheErbixwDybovb,1
0,afDalzCeBzACwasEEArtmEpCxyaowp,1
0,DgkclhqDrhxpcDiolwwuEAbgtehBdB,4
0,xxpuubjhyqCggEgAppyfjljhoAaklf,0
0,AnuEyhioCvfmgwCxClnnCryncnlkhp,0
0,fAimtDBlnkemxotzonwakftndypjco,2
0,ioEwaApuwDhlrjfDtreBrpyhsntBij,1
0,ydBbuujsmuakrqifqjtjAhkxBgpnlE,0
0,xsnEBsgmDzCjqmAbvqcpBbAoowfAdt,1
0,polxgaDowhzqEniqtlxDAjerjngorE,2
0,BktzpgmcwhwfqtBnzlclmCcwjaoEdc,6
0,uuizBBEqgtCAazwDAupjbtlDoCdwvE,0
0,kuApCdhtbEiniDzdcDwCEBymhixkAr,0
0,rqdEfecEpelADrEbrdlvpBEftgxiBp,0
0,jpAcCtsxlsysbnewvtBnvmltfwffpy,2
0,EEdvxhvEgmunxdosbkCuCeAplhpDBi,0
0,AxvoBulmtiCEurEehAaftBjwcAnosn,1
0,qvoAbezDqEonjgbvDnAdpqrctdxdfg,5
0,fxbCpEdxcBsbgpEzkxacsbtDslykEr,3
0,lahAsChemsbcrcxpwkgshlyqiipivd,3
0,gzgjvDagtDEdqxbksrBrniilmtByic,0
0,miBoDdrfiDxklDyBvkmmArcsAyrqpu,1
0,DpdABcfcjcoevByAvxbmpsanvjzkce,3
0,pyfboseyjeevrDywgzcoggqgBxsvzh,4
0,EhpdakmAwEgpqCxaunyuBprbbDAvas,1
0,BwhzBBqmfpgbiwmtaisozigghfszwd,1
0,eyiDgAbgcjcaCaxbnbAkbdExcfaCDg,1
0,wjnvrurxnpawxnrDjifefiEpkyEluu,0
0,drizdkftfclctfqyEnAcdAarmdllzA,0
0,xbfADDvcimlBczwcaaBtmzrccpeiju,2
0,CphnnasnaeyfBuqfjiCyojDdqegmng,1
0,dEdCDymmgfxfxsktkwshvAahhbExny,0
0,BrjiolAyBpEklriuruAgtagrkhpdDy,0
0,BjqczublhuiEevkjfydvAdDhwDglpv,2
0,afvoDugwuaBEqjBcanBmsgmmdpCdms,1
0,xmvecAcocxEEcupDiEkudvmikCpifr,2
0,zgyqxrDaDcdizpaEggEkkBkrcokbqu,0
0,pmsxgEwyzDgshzCxwkhkjwwoxdcplb,0
0,nkefbavBblobeBdmgyfxCglEtqyzBe,3
0,xxqpcAfxcgpAdCcmvovlhitqdBnCfm,0
0,gEBpEchrcopgbpclzntmEiyqwvsuia,2
0,ejtmzfjvsoEnEmEyrAtrfarAjaxyia,0
0,dxeAvnfctqafnrCprzuhstcdgbfyqr,2
0,gpqpEwCjCpinAsaEnorldEyfeekbaf,1
0,sssxdExwsyCnlhAhyzbvDqlveolBEB,1
0,EqldeEjvecicjfnrbAncajytbEhCeo,3
0,vvnixbtDhgpvkslkfydrEktpkhctsE,1
0,CrDkqikfdprvmpfCllkjubhvftbbqC,3
0,jlzkeahoyCiDBDBEhvaBstdAnnjark,2
0,dcmBfapelgqEdBiopgajielrotfiAc,1
0,bimglfsurnjmuhpdizzenvpbtuqxiw,1
0,idjrxhoateixwDnCDznyvpaCbohkvn,2
0,uDnEnhcqErpgjjEpqAgomgqhzvpyii,0
0,isrvwsBzbelBEzveesyejcljqzsasg,2
0,qqbsakynbBpCxhfucwwndzavzcguEl,2
0,bbCnEgrBmxApwvvDbuyzhxztEpffkc,0
0,rmwwccuauqiCiopEemdlhywjrikaod,3
0,wBlAAhxfofdkxdvjxuBwjAfjlouewd,0
0,syybiotBgygivwwDpdlBCglzylzaAi,0
0,qfAfmExAbiEqgwbekwmrDipnzxiqbe,4
0,wkcziyproCoxAamvtwEABikwDlAkcE,1
0,pxdxBfeawulddcAfisfnvzsqoubnCd,0
0,rxrcnywBmvhgxArxkfznpnsgqgqurk,0
0,AlwkqAvhevzClhuBCBbeejbDfgzmme,3
0,ptwmCEkwCmhcctCrwxlEgucfvwbcsC,3
