generation,deck_uid,win_rate
0,cnmegfaalgkaglquqtmgfvlnapniwn,4
0,atjjwsesqoihkrimdjinsqjoaqnvco,1
0,lintsvkhsuqjoqufsiqjuiqtrbnfcf,0
0,dmbjhbeqrftientnoqpfiuwholpkvh,3
0,kvgnkllgqddafedasrbvfdksbhdbbf,1
0,snlahkebdvcbmvatkfkpcquqtpgrlu,2
0,haehbnlvuadpuahhvhekwpjabhmivh,2
0,qscnragmnpplkgwaarvijtlnwjdmdv,2
0,bwisfdikjusqumcmtrwearrlfgrmfk,0
0,cintectotliwktvbbffdbmgfmukjkv,3
0,hkictcbvrfveapgofvqruvdtudamqw,1
0,oqchbudigaktbhgwswbgqlmnvtkfcc,1
0,urougfftfhcfredjijjetjfhesdwje,1
0,itohrhlqoenivliknsouacdfowowos,0
0,ofvdnmrkjwgupplucvgeareccqimkk,2
0,vtcwcklinwmwlmekanhgqowurnibbb,0
0,gnbckgqmiirvfwmodjqjpewkecnqst,1
0,arrgkrsumisjnosilgmvtnobjwbvja,1
0,vfkcmdqrrimbtwowncjeqjtiisldtw,2
0,btrlbcbibpwovjrvvdsaebugotbrqo,2
0,bcaurctcvkrvmkbtgrmlkkwnohtmmp,1
0,gpbgtftjogwmofdraowmurpiswaijm,2
0,ebmvvlcuvccprumqebpehaaajfjici,4
0,kotvjhndmraallllfuehfrcmkcbvro,2
0,vmldbutpmihwpsirllkrtbbwvqpfvc,0
0,dsiqjpaeqtkkarsjvibnhqqcbwkdkb,3
0,gngsggnuebhggrhtapgawpcvldstdf,1
0,wkbbveimadsqaucdwebuonunddtfsj,1
0,wwlpjsgaospkptgnunfpnhcjnkkool,3
0,loewrcgtwjklecwulictbagtuwbbds,0
0,odugauglekvqrafphpweqjslimvmlt,1
0,aatvvmtevbbrebdalwwlurqolpdgrf,1
0,tlpesfecaudknkhlgwltmulvfpsfcs,1
0,fnluilfcdjgojuvsfmbbghsnjvucgt,6
0,lanroatalbdhrthwkgudsdcsjjevss,0
0,pvvjeohjujkltefetchujeklitwjuk,1
0,ujjcbecdvrtnkiunmiavcuatrpqpsp,1
0,ilrwmeglhqwavulrstjdeblsoueuof,1
0,tetltsntwlsjgimvgvuissedetuwhv,0
0,mpbmbwhahkbuftebipwiulnelemulq,0
0,qvvgsotqboigwpgusmcvpsnelvghje,3
0,jvkgowuinqhpfbqtrdjawavqdkgjrc,2
0,vihwkwnotbkcvcbckbhqrrkdwwdwcd,1
0,cuehqusogcbsgmwuwbramkdumoqesu,1
0,aojlwbekcddurkwiitwgvqivilqkeb,4
0,snrojdjahmsacflnglnojcrtscphdd,2
0,fvnbnblwponuojgnkptkapsmktotnt,3
0,hobclbabppsnpbjfduvnknaavfjvnh,1
0,lmqfgpbwvdmbwnttnhdvhuptrndorj,2
0,showlejmprqqufukrahhjqswkepoap,4
0,mocsjvtjijftavgeidhrfwjbqskbhd,4
0,quduiiussdqurpqlsswiwpgfhwhfns,1
0,tbommufgvaocasiclwquucvqadwdtu,0
0,nngfpaibjvmrbhtaqkrigkesomqueg,1
0,humjhmlojvocbdqipsslacmrkbbppu,5
0,mshnqhmdrgtkgdgvsvwagargrkcqop,2
0,eipukobdhueejlbevamtnunirtfcok,1
0,pthavjqwwgihtbbuokllkcwvfhainq,1
0,uhkqufcprtwmlbigvhptjkrgnsbeqv,0
0,ukgdiakaidhbhitsrhvkurmumsrgjc,0
0,dguqufjnerwmcikwvrwcwodtdrvidv,0
0,ecvtrkcwaeifntoaveadkudnwmrolw,1
0,kbuphtbfgiuwsvwkhddjgtbgpqscvm,1
0,iwbjqvwfeshtnwnvutmneifkalwlrq,0
0,iqutqarlmtagmkkuohbmunaccudcep,1
0,utrovchtnueeckmhadevwkniuwibmq,0
0,mgrgukbcougsfawggurjbbevgcapjg,4
0,vrdqudvgnmnhrhjtqqnwosejrfatsc,2
0,vuspqhnajqbkabplbuvrlrbmnowujp,4
0,qbhappkokdwrwfkkgeghwujrupvprr,2
0,smtnampelrnapammkdhekbsswbgbvd,0
0,nwliqgewoortwlcphlgjakhilfqten,4
0,miedcmetsgnmlebkdmqgrlcjcghavc,4
0,lclivcrmbqpfinflrlunjdqltcwemj,3
0,gjgivcctrcclhlehwkadlclfcwloub,3
0,bwtoqgsbwdbneioekdnmrmgbffvpic,2
0,biukutddkrjwtirprdwhsenjddoqqa,1
0,odwdcelgksabifdeqreeedrlsvwmnj,1
0,tpfbntnskqqchwggvcbpkbeikvqavq,2
0,cregmmhfpfiulqgjwmskuonbwkoeob,0
0,lmqgtfirapjpbkmndjflnswfsbmirt,1
0,motmfvidegjvlnlphmwmvngahonunm,0
0,silaeunfvmniqgeivomuhwufmpqubs,0
0,cbdcdjdvcaebekuhrwkumhgmppsgkm,1
0,hcgrgbbscmeprimvvqvgvrkiitmhue,0
0,hmwrfhkiuwwiiotaaatnccmhitvjcf,1
0,fmuonnkdawoojphtfpwaqrfeoseeli,2
0,tastdgbifdciehhwnkmngwllusnbia,1
0,tqrroieeunbmhadepunebbivoimues,1
0,eetoqalidhlionnqqdlkolhqfwrbcq,2
0,evqefhedwwqdvuctiaerlrfbrutead,0
0,mnowrddmrbrdwehtwuvaduskurpotc,0
0,kdlpmblvcnjbabkcfndovlggkapdrc,3
0,slicteawwqwokmmegoegeoonbusfps,1
0,cfgotoolqenpvmwsoogcmwrpliephr,0
0,tcpifagruedwgmuhoisgibelwuwsrw,2
0,uduqtsfdcdkcdhjsbrdhtlpfkcthel,1
0,etcrcvjwjaoodcnapuktrmlnbpgmko,3
0,esdkrwdctanbgnckuuccplektnalwl,2
0,njigfqegwwaibmpiwntfpiogpmkdkb,1
0,kojwhihouinwlimoobscptsimttfue,1
0,bahvwsnkmdfwcuujcmsqftnfpewurj,2
0,cocovpophbfwuoulebkaienvmbsgab,3
0,qmpplibusphppdeukemjqcpfbemhti,1
0,vticiqtwkwhjpbdlcvfuolikfkiidp,2
0,eeuhbdkwmpjqoeuibutefblmntkjfn,3
0,rvutuubhdjwcifhbjwkvrruqruwrbw,1
0,bfamrvqgejtcbopuhhnlvgcpfqegrf,1
0,skhujsgfffpmlqlfpjgnkfihwsvmoq,1
0,akfwphbodwtirtcdbnbrqmrdfhwclo,4
0,pjuraoevmbsnbgapndgslwatgtcjhm,1
0,bovjnvermomnfiknelpehhgohfqsbm,2
0,lwewjjnhlaqjlplrqohmgndvoustkl,3
0,fpeelnkficnshaolkodjoinfaqmrjs,1
0,sjpseqoaowjiheteocabedbgornqke,0
0,oeaifmmfimsjldbpnunslcgmtnhhsu,2
0,ielgnbhrvfwlllfmlcoctnghepmokr,0
0,unhtsajofnkdjovkhsijjvglgvcist,1
0,gjsejjcauamtpjkvwafvefkcnhdheo,0
0,tgwnbbqtcruocivegoowplfmvfdtrq,1
0,fniwdgoefbmnuclhjdjngolahbigik,3
0,mcokufhbrrinmvwcvbgomormwntoeu,3
0,iqbdnsjuievljdwvlmsrfkubpgiefq,4
0,vpcvhrgmweachbddjskdplmskpipjh,1
0,fdvavvuccttedlrarrvjfipkbcwcdq,1
0,phkihjlgtnpjccqiswubricadfpwsc,0
0,wwdgdrjskqwnnvrtwfgocpjmuwfltd,1
0,ifpvobgbeuiarsmiwfjimorshjcdad,3
0,wbvheeineujpsiwlcvpvfrcdvwjldf,2
0,ikbptvvcknftfrsvuhewmjnreiourw,0
0,shoqctjjtkwmjihofqjjofldaqpfvd,2
0,fbbedanphmmsibbvbtcgiprvdsckvv,2
0,wuwsfrswtrlgepelpamgwmpieukmki,0
0,oakwnkbqpiltqcqhgukuwctppfsqrq,2
0,mihhqauspbgeiamuvbqtfjnhmusuvu,1
0,knnuptsncqmafoosjlwbuigvqntpsm,2
0,cbkbflqhsrqsnaqivbngslewdvkicl,2
0,wprkjjqhtbmdbjifrentihwjqphdie,4
0,frdwfpkfbbawbkcjutflkukjnpvhpo,1
0,gdhupirvlacbuojmthoinlihlgclgt,4
0,icrwuvkqnjahlflfadfqlghmvasion,2
0,dedmwuirarkltlljsacoijkkhejnbi,4
0,lfllodabdojhvqrwohqvdvpbdmjjrn,2
0,shukuugtojlnllsknbauwwcskuegnm,0
0,uqjicmjvwmcrrwnnuqbcufufvccboi,3
0,odmuumdudkhduspuurwtlecqdwdtfe,1
0,ilvrmbgrwujrpiuwrudtwuojukqkvi,1
0,fevdkmefkkenjdkbcwkudfrfsprhni,1
0,wftkbkqvjwhdrajnulqdsisotemcbh,0
0,wwvqctritcssnsbqmwsosdrjvdhjng,0
0,kbsbedreglbibifippvqtsvhjihgoh,3
0,diiedquoocenslkgpovjshdodwarbl,2
0,igjgvwahsrklomwoiusaoonsrtdodg,1
0,qgjjnbidrelqdgonnuscifhmewheaa,0
0,jutpfswtnjhojuadijiovtbcfhmscj,0
0,mosmsbivlbakfwidsihqcoedpddrdg,1
0,glhpdlwnabfpdpqdvtdmmnqablijef,3
0,vjekssilddrqkqbpviuschsgvuivjh,1
0,vvqulfiblkaqwwvococewcotcgfkfs,1
0,rwpejurdmcoubkkgesskkraantqtjn,3
0,gvleiflenrgdmrfnjlcviiogunvnuv,0
0,ltlbnsatundqppejichrpwdfwofgib,3
0,oenjpfudkvdmwsghuuverdfhqmwlis,0
0,wqqdkuopeaaqftoudjrqwpjffoifpo,0
0,adshisprbnddlktmbegaarvshfvuhs,1
0,tuvueflfwcgqhvniovsutovmjailio,2
0,gglcvalqpkukbmvgjbiifobchvwdiv,3
0,vbuvqktcqkuckuvvqfqearfmpdoswg,0
0,gvkpgpiuemuqkwoglkmavlgoiarcdp,3
0,hstcvralwhrtafludthprpauekohen,1
0,rrrsjfciomqgowlhscaiuldoephwsf,1
0,ngddsplldsgipliklegdbjaucquhif,1
0,vqispfqbudpstugkapccrsiiehkwgs,2
0,piojqcspjneitgbrdctotsubsujene,1
0,wavgrmobuerqltfrbonwutjamgvujh,0
0,iwbtknslmewfvuhktvigubhdqeqhju,0
0,avdnmmmnjtvnslkoagjsbfcvnevcuu,1
0,pvrbrqoaojtluiinolhtttkigdvlhk,1
0,atdcvaipqbhabkrqtahbanlbwwgifm,0
0,tgekciccsvtkhcwuhlwlbdtjnnjpoq,1
0,kopjeslmgearflaujhgwingrbqkhkk,2
0,vcqaseeeguejraduhwdmfjnpreiwqg,3
0,inikprirsdjumtwchiimusiunrqgsv,0
0,jskuqhttggisdbbjnrdqtnjbrvrfvk,3
0,rruqogiobiquguilgmssrhgshjqtim,1
0,qkhinnabosucjdtagrvnhsqjhurvcb,3
0,ktmagqqbpkiobdsbtgpvbbqjvhflrb,2
0,sgjbgtkcpcbidoitibberqequofcls,3
0,lakfuagssbvqphiglhosnagmusjcvw,2
0,fqpworsfqgaevqdcfsikugrpuefkim,1
0,qacomvkabuvnstfctgpvcguovwlpus,1
0,tokbkrtruhqprgaoitqaicswpqinjk,3
0,uoshvalfhhscqgriltthkbubfriphk,0
0,lnoahkfuckpgqjdavjodaavwwjpdtq,3
0,lewhutskkorgtagmugdolkjgguvrqt,2
0,ghgsmukqqwtvbccgegoaneibjiapuh,3
0,qghtmkvtbtcitwbviltqpndlwnrtmw,1
0,ppftulmqmwcggwsrolktoomihfdojo,2
0,akehtivhpiiqudlwpqvtdtsfdkbwka,2
0,pgwwcsdqfkmqlauspjigeudahmigao,2
0,qkuorcebbmrqfljsnebvioqfrslatn,2
0,daanremjomqruvonajwtupvlvghqmc,4
0,sflgqvhgggsnblgturktsqviiejmud,2
0,ucajupndsnuckremjrppsdmnkqodce,1
0,ohvfrjauapgfjqrdhgkleqaicbdiwk,1
0,wqhamfmruagtkdeuqpewseduvulglq,0
0,rmavmoekmnwocrebbpjcgebwasaedr,1
0,calfqvopghpwedlnqculicboaurqrk,1
0,vauimrncadvalolnqfttdgunpbbtwm,0
0,ohwuhqcfdmqiepdjeoandcdipqwswt,0
0,recbnltrcqreaftsdjcrkgvgaikbam,0
0,oobbnpwfmpdohbefaucvsdofartoma,2
0,mfketkhjqjfqmhhgtrfjvrkktodlow,3
0,esubilblciirvbwmgiluiimmqrtqkl,2
0,setkucouqpwmlmhbgnwqpbmwkkcslu,2
0,onbkvhhhkjicqvmtgappkglkddibnk,4
0,dhgeastbdjvmasmeqfsmgsstolbace,0
0,jhmqsebikdkmaeodilfmbmrnicnvsl,4
0,dwoavfdhpfpitalldnllihiniomlta,1
0,wifjogubuenuifadwnepopvwjwnmju,1
0,ipmhjobrcnjfwppgofivjlshjjtmse,4
0,qjbaebqivfcpmvfqdprlwrmggjmurh,6
0,fbwpjufvojjkvvfmojshljpjmmoedm,0
0,oapqhokgmccrniowbldjtdrluorclr,2
0,unwtlhihdcfkjbkwbfeksfqumahard,2
0,vktlbcosrpcvmdbvlvqormhckefcrk,3
0,lscgsfnfhgonsvhtihaevwilmickom,2
0,fswgoejbaaggrfdnsbikevuagmflms,2
0,qiwabbovpcwaiofedrbtehrvjsvhwe,0
0,rvjfbkpvrvihbppfajidjeuqaiinrr,4
0,obulrnapuidwvousomkfmndaeptsog,0
0,luocmknrwtlitecfujneibnhqhbbtf,0
0,lkhjpsspptagrmdrpqtuehaunkgcie,4
0,pcauawetjmitgrevwiqkihlfndatit,0
0,uwwsuoqrshaeftkhjasibnhndfserb,0
0,wasnhfjlsepopbamvcqcbpjiqbjgsn,1
0,fideicllhghqdopsmhgkdorspwhhhq,1
0,bhaprjenukqrivnloatbqlabrrwkjt,2
0,gatfhfpegakarfwcdqfmuiqeueeagf,1
0,bsrfdqrvjkfkiovnlqattwkoerhlni,0
0,hfdqngqojhqtfudcubfsbqetvcmaga,3
0,duttjtfrrjtclcgicvwlcpbnhfrqdr,1
0,bfvkmfsjaaaoajomqqhbnceetusccj,4
0,cncrgdwvngncasinuvcdpsugvfqmah,2
0,fssvptioaqpftlattcmmhpqhcgrmhi,1
0,dkgdctmkmkoibscwgllbfrgegjnjta,2
0,hhikmhnauqgbffeecfteqmulqewvsm,1
0,knwhtrdjwffnjtnametpflktopnjuw,1
0,hldvrlgaukbvhjghrtvqekpbinnplv,1
0,nusgbikoeqfosdpajftgdohpudcvcd,2
0,lacitvefrddnajuukskgqnjicdpjqu,1
0,hsuokfiihsmmwjvchjcqodumkekmnq,1
0,cvqbqegakjvpboskuikqbjcdqbkenk,3
0,fklqergjpqioiedowajwwvopjnmdou,3
0,fovhrjljoiimgmgujdtahuvhcdqgpe,2
0,orbrpgbvfvkklpfuitudwhedkijmoo,1
0,mmcpaujjoppbmspghbmtdivvcptqim,4
0,uwjinlcjnljfdpiurvwpnetpqlnqju,2
0,jtlpojwtktlpjnnlpivfwbvfigidll,2
0,dimincqaaqupqbcrtbaljtphbhewue,1
0,akdufjkseaumwkqjjorwgqwfjftphw,0
0,rvkkowekeohgmgrljtlnbqetopjavo,5
0,fnvstmnqaktpegtqanwmrmijqwcdmk,1
0,wnqdcrvacuduawnhpnfmaugskqtnqj,1
0,dwqnrhaqrnhnfvoldcmttcmmamljth,1
0,gktrgsobdlkhukcfhvepplhfgusruh,2
0,mhejpvbwmfgahtgumlqmrtowibnsao,2
0,oredwmlsgqhpbvoctajfcpccvaforh,2
0,cqwhutoucelglibopnigbipeuipdad,2
0,lpfcqtcuuksptuefwejrqkajtvmtqb,2
0,rugadagnqhfqeepjiffghaqgbqhhnv,4
0,rrgowlhnmqirvqoscwhuhbqpafeciw,1
0,otsopkbcjbuwehapqhsipfspkewhrq,1
0,ijkavtibiahiideqndkifrrlivrbqo,1
0,tfmpindpfaioshltiglqdcakagrddv,1
0,giqokthseknuivijvgomlbpindmgri,2
0,eoepboerskptqagglnucipowjataar,3
0,nmqptbmludmsjcnfknuceibpsabasw,1
0,verrcccmivssfjnjhdtcqsrjewfwkn,4
0,lmfqslghcmitgvconrkjiupwtltigr,2
0,udkfvwbocvkpvgvkrpmstivujfsehm,0
0,obpgwucqdjoqpesqdjgwadvpofhjta,3
0,jwpghubpjponivtvkklkwikstmbido,3
0,cdjorcibdfpqpebgkjbjjtolutqlkm,7
0,urlhbrsdcnfnovjjtwsnpiarbadhae,0
0,slpqasliqqtafolfhguiooajiuswot,1
0,vmtnjstdntfipvwurrvhdhcpqtsoqh,2
0,gurwtqmvttqilfvpmvluwbmpfjfkte,1
0,lndghvjndlhwapegnubkfiqoucfjvl,0
0,wsmmkurfvbhwbmusnrtesfssgitqkk,0
0,roqcnoatdicciwfkqbtmeailmkmvud,0
0,hnqmuwpimdjnectskgqghohkiwfnwv,0
0,drtlmplrwpavngnflkrjvncbhusijf,0
0,qlwkcdjwsfsmvcasagiknnnlkhfqgi,2
0,nnhavvljqgjgwfqqbgeuepotchdeeo,5
0,hiovlwjbtpmgpkiioeokdimgiitupv,2
0,vvwmiuuqwhgiamowpohoprpmntlqth,1
0,rmmrbbgwvrtalkklvdquotgrilumhs,2
0,mvoprpwjdibpwdrwwquoqwgbnorgbh,2
0,fdchdjaulcjlheoivfkgsrpcokecrj,3
0,oplmrromtrqoilftdakhmchbirgbbl,3
0,feanpmfluunsmjnfvjdfthshksqvma,0
0,wkfftwoiooftwlradwahtwewcjwqiv,2
0,rgrojesaavjbvtaatlbhuoqsotocma,2
0,dbqrlhwptqcvikcdbnllnubiodkftu,1
0,pgrobbdcrcgrsoqgaejkrinviugipt,2
0,nsvikvurvjhdakwqvgtopgobnkguii,2
0,gljnrcedjibmmjnmnldnmtmfakhbdi,0
0,cqeqdiueamuuqikuffptcigpsprwjp,2
0,tfhpnioqkhvijcbghrvcegfqrtnjko,3
0,mkcosjrfwfccmgwvartwvcwmctmqod,1
0,lbkralsjckmcrwdkhorriupujosfcg,0
0,qphvwqlutkorwsscdemcllurbadvlw,0
0,qswugrariewpgthwohlapbmhrdjssh,1
0,eipwdbaojwgvqfjbqtomlnqueuklop,4
0,ahrlptibmhteuqhjhqwpjjrjukfjwd,2
0,tbuomlbqcfqjsrqfvivodsbgnhhofb,0
0,crcoskphoadcthjfvdmgeqtinjfgbf,2
0,motlkpnunodtqvkiecdpgmtqebnpqn,1
0,dlfdljofdqemqkntqawjlblqkrgcif,1
0,umbdhjmppdianfsmglvkfqfhjmfwer,0
0,fvhijgvgpabkcvwbfjbdaoufaktfat,1
0,bosgmkhkfpqhuiqinblcioavmtkqot,2
0,johqwmpikaspudmermfpvmnqwugtqj,4
0,eokkruppcjghjkgvorckbuecpdpbrj,5
0,ahuwoshfscuukfavcmlivwoilchmpv,1
0,kkrjnqvbotmugjmkivjslequlmgdea,3
0,wnvtnbjqvbctumwntjoiavaarsigal,0
0,dsagjoboltaggkictvwqfcnfheivpj,2
0,memkkgmsncahmfgvicuvlchoplgwhf,0
0,oljqvciagbfefcifmfuiadqqqnpwal,1
0,fjfbmvilqembcsiccidkkcqfaqfopp,4
0,acjubebnfdkioencjabgjqhvnwnqma,3
0,bwuhnntwkofgvapwtuppptejiojcbf,4
0,oqgcpaulmugvivwrgbiftkrskiaejj,2
0,qnudkwieedncforgjckbkwuurbcvkq,2
0,qrrtaqggfjspmmacvajwkowclqonbp,3
0,vbnakvlvseocjeqkdfbvagpkwjcvte,1
0,kwnvwofvkfhlvffgtefppiitfgoewr,0
0,jjutwsqochiqgsddfawrtvnqtsprmr,1
0,cbnewsfsbhbwjlkolkwvrimgsftpim,1
0,fieadwrihspurjqbndrkvavlputopn,0
0,bfnwhdlbtshwdbfuthulkupfhkrmor,1
0,umvippniplnnlqwatmjnwhfvdnjhfl,2
0,cttlhdhuanavlncsmwdrcnafdspglo,4
0,bmeslnhrjqbiqvqnmuvhowjwfsmmvk,2
0,ulifdrmrggtmebhiktmqkgitwdscgt,1
0,gncggbubkordrppdqefefmgdqomlim,0
0,jjdgnoestrtvnqopcnfwnadtjaveuf,4
0,rhjgwjuvjqlwvquufiduwetgiehhvu,2
0,utbnibigtktwsmqvneugajtrpmkqlt,1
0,edmeeobkspecberamuptgghujtvdfe,1
0,guupdarlftakfjjwlpancsvdmlqjvq,4
0,pesgvmjfsgqdcowpsfdwwtdtkqfwgo,4
0,emabvkvnbwgjlsbcpnjcktqrqbbogt,3
0,qnaevqpmieawkwpomtifflgrjlodlc,1
0,rptqpdwfjwwkburvgrvmdethretawj,1
0,wqmjjdtkkjtqspeufiaeqohiadhfqq,1
0,coaigomitelmqfgdsufndsmtvenmlj,0
0,mqsrwlaqiumgkfvlhjoowwoajdnfqp,0
0,umjnueeohdmpoiwrjvvvbiksrltuol,2
0,dghgtaquqsvrhnjndghmdusvbjnieu,2
0,cvpotfilttvdkqnuqdhewgbrbuiupa,4
0,pvlgnpubklovwbawwklspuqonntgtk,3
0,mjkbmpshupwvujuvpvctemgcdijutt,2
0,favkdhthojijluafohcnbrqsulthod,1
0,npohagbctbtkweimwlkalvaievqjwr,0
0,evwldkhhahwwsfukbguvbljlqopovc,2
0,fmwbrnlfrerwutlegnmkvtmslpcmlh,1
0,ltoinrqgflswugqbuletruppollpdq,3
0,vnwcuvhcnqsluggmtcpubnpmnapdug,2
0,kbaaeaaeptvhwnaqdpecflfbocuddf,4
0,okwjkordguqspudnvciknmuucfsknv,3
0,eimqwflfqjgndgmjpqbgcojujlilcu,2
0,tuicgpnlcpdocmutfcterfwhnlhtlv,0
0,sbqqtrfibbnsaphbcgpbdareobcnhj,4
0,wcpuhajhrlrosasporqpqrnfltbmqd,3
0,qdlhqrfnrfmoegnhliirsfjjwsujmn,0
0,crgcjodgcwjifbewwegafuhnnejsec,6
0,bifirutpokquhdweegspnwdctawcef,1
0,jgaiwbhisfmjgvadhftsetaajjejpp,3
0,gasowkstqhusdcggvshehhvwfptrso,0
0,kcnrfsrkqmptkfdkhosawophwrncah,0
0,hipibpqrjugbsvvahnjtocmrlhkwfd,5
0,estoikrkhvwpbqstokuuoqobwmnflv,0
0,wvswtfpllmcahmnlkqnqctdwmclfrt,1
0,lbvfmlgmjdnhsisvqisltrseebfelw,0
0,htgasppsttmpaummhqphtrhdhnswvt,0
0,uvdbkqluiobcimfgqplavclmesgibn,1
0,bjbmoscntwrecfjwrsqwflviodasnu,0
0,oqitfreddbpuqovskdhbkvdhkqlvnl,2
0,jsueqbdfnelckpkuffceeippcujdeh,1
0,mgemqufwgskkitnptrccqetnituufu,0
0,nmnnwauniovqhlbadubasgqbbnasiv,0
0,hthpovwsvhobnsuonulcmdslrgtgbp,1
0,rblmjdlomfrfstnrsqnvjtuoskkoua,2
0,hocajrrhariiscwwqemkclagksqmdt,2
0,mnjsihcnvrjgqipdntdovwsreggvgm,4
0,wlkfjlsohimbqicstuqwouhpqavcsp,1
0,ckhdskmefaghsphkmbiwpjoohoibml,2
0,mkifvhsrveejgqbtmtmilwoukqdepw,1
0,fwqsfjrvqkalpdneriitcfgqbngjsf,1
0,bbbqjnwwpcqsvtejqdijjdhvlhossg,1
0,idvulnllsoikeagdswfacrlbrfckgj,2
0,oivwmsfmnfmimkvuakhvjmbrmppruh,1
0,iauteswaojbbmmmrqenvarftprohus,1
0,kafdukusfsetenrorlreduqajlitcg,0
0,jwisjsnnfefsobfgajahweqmtewngm,0
0,olkvwelamdsvnakqnhabfqgklsgefe,1
0,wnpadpkmnfruvabbhfvqfjebahrwkt,3
0,cenpffsrmbkjigdbeufhkbbjlkcbig,3
0,bkdfcjguuhplurmlsauivqnmsguitd,0
0,ajkjvdhaepidjllfpdswgcmotwsfuq,1
0,ujlcajldpcbhasjwdqbogbmumneqjh,3
0,njkcjeohekwgwsrkbduewvghubosam,1
0,frqgfcektipiocpisilahkhvfwpqtf,1
0,tlnedkbhctaswbweksihkkqcontigs,0
0,dkcgidicrbjgjvbuwdtscjhsoupmpm,1
0,avknlmcdvdfumtfrrvceqdrcjqfhmi,1
0,tqjojhsmafjjdrbrmjadrimsgvutdu,1
0,nadsvknrruuatrgdtvvepuasavvbff,0
0,anvujlkgldvwarrfteejctgtfwfkrq,0
0,plbualwlgiduorjmkgmbqnihbglcja,1
0,gnemmrwakbqsdbufvgcoojnqvnbjso,1
0,rbksmraamvsrakpkcvfitftohbwmii,0
0,bowdaeqouujsrtrvqtvsdlljsiatus,0
0,dvmqqnsnuchgaldeoslmsuntnrhewn,0
0,dbwwsqrdoihwhbrkuatcednbupfcoq,2
0,qirvbnumcoumuiacbsdsnbmrsfaekq,1
0,jvqwapqbushbikauvqmguocqqhmpni,4
0,sfwgraisacjkwsrbuovrgmopcevawu,1
0,vutikscpaeultclljgqbhjdkcpvmwm,4
0,rdpcfpovghajauqepcdnmwiohjqqgw,2
0,wmmcmouudatmdaliwjdcnjenprpiee,3
0,agvubirgcawaejdgoigrabhpunlaqq,2
0,pwublsmdgvbjhlkclbwbgjhcaqabfk,3
0,kufurwfccrmruwfwjatahukihqilmg,1
0,gkluwbboasltlkrifuvujhgktecbud,1
0,qfifjcnbsgbectpwojhfrenuectech,2
0,owwfsfmdjcsfjhoupleugjnqrwaupq,3
0,icspwfsiactvgchupbcqafauobinnr,3
0,ncqntanerobcfhdvtqdgdehaecovhi,3
0,kbvdbabbuafsdfembdqavaepqbatgs,0
0,wwawjkurlijctoptrpimckseuujfsb,4
0,lqnjbflavwmnfonblohpmouatwnedf,1
0,vkmhksinfbgcmtbcjldvndvrefjkwk,2
0,cemmhmulhfipvgrsgdbqrptgajfntq,2
0,eftfoanufliqfkfoicwolmkdetiowr,1
0,mcvfnalghfatqmfpswgeluvfmjirjn,2
0,rdwskufsuokgmtwnkasnifvejqkfrs,0
0,treumfwobowcrsblnnmpijpabajhnh,3
0,ewqjibajafjpmndnqwejwtdihmgfie,1
0,qqwepjlswjibilkrapfbbshdswwwvg,2
0,mncmcjlgllqiohppvwcglsitgjtcqj,4
0,lnqgfnaqrprvfqopsbgaedeftqdhfg,3
0,gfmwbwkddkheifuciljgwcqmnjugst,1
0,qhfqpoocaawklellqqidfdkebtgafn,2
0,vdiocrupatwkpmhqiqwhuddsvbubsg,2
0,sjqpuhldcrseivovtgbchdvhahoetu,3
0,wkcmdlfbguwaihpudgtalmgcktaieq,1
0,pfbqfopwuvnpabnbubwfspmdrjedfh,0
0,bqpqgcipsaicfwhhiffsvrfdtpdksg,3
0,eifkjgjoeaeiqmswqmwwtnaqagobhh,2
0,opibflhhvccrpetwdlbourecpeveso,0
0,tutcomjawcuksrntfogellpcdgebqs,1
0,cgjvjffkhocldbkajfrjfcvroqvesg,3
0,omvlhvkipljkfkcqhjjwertamcgfie,3
0,mlafpvaschfoowoptkwfhlcffgfemn,1
0,twhshjgidlwendmrfjtgiwttlgsjfm,1
0,dveuehuuovcjtmanthtituggacbgtd,0
0,fkobmglfrubmgeidqjjowqmjbjffdr,4
0,gmjggrmchetqdotwmmcsonghejbpmv,1
0,ficwdbbcgjaheceleimqjohgsvpgeo,5
0,wmhggkeskhrsmjfvadckprnglfhvrv,2
0,luhuducphorqnjjnvcwlatvnhsveim,0
0,akouougaonfwrlgneuftpeqdwdqobn,2
0,hacopwdmlsjehgdnwiusblblcrkdvv,1
0,nphtnjuojolseosnbaruqtfskgegda,1
0,tkkgsrglvbrkklfacqaoiqbfkcrorf,2
0,lnkrejingeerskwfhegitddljcjnpl,0
0,qbdwglfsdpkblpdhcbwkmqbsfjnhna,0
0,jeordmpwpjnbrwvkcwutakfnsholcl,4
0,wulrcqncsedfcvbcfgcjtnvdievsjk,2
0,jhigrchwatdhmlpoquvkawwejomlwb,3
0,nddnjnmntknapnphhvlqcaktgnckbr,3
0,jcsdjeulebtnevvgrhjvfrsrefqnlf,2
0,olnuhorsgmhecbbvtfauidtmweshpo,1
0,kjgofnirmbgnlqnwhlinlclwbkojto,4
0,nemufrokctsttnuwueawodjwdldbfu,1
0,kmsphaaawfibdmwcfrrkmhdnqvkkow,1
0,jgbgpsesdlonftmumjwuleopjwfsfu,2
0,nmeaeafpruffnaahvmtafrsvtuhgmu,0
0,fbgemmparigmfasdfvhbpwdobjrwst,2
